device_id,manufacturer,model,ml_risk_level,priority_score,vulnerability_count,max_cvss_score,remediation_time_hours,skill_level_required,downtime_minutes,has_ai_recommendations,nist_controls,cis_controls,manufacturer_support
CCTV-00431,Dahua,IPC-HDBW2831R,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00432,CP Plus,CP-EAC-T24PL2,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.cpplus.com.sg/support/
CCTV-00433,Uniview,IPC2124SR3-PF40,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.uniview.com/Support/
CCTV-00434,Vivotek,MD8563-EH,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00435,Vivotek,MD8563-EH,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00436,Dahua,DHI-XVR1B04,Critical,84.4,3,9.8,1.1600000000000001,Advanced,35,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, PR.MA-1","CSC 4.1, CSC 7.1, CSC 3.10, CSC 18.3, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00437,Uniview,IPC672LR-AX4DUPK,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.uniview.com/Support/
CCTV-00439,Dahua,IPC-HDW1431S,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00440,Vivotek,CC8370-HV,Critical,76.4,2,8.8,0.9099999999999999,Advanced,25,False,"PR.DS-6, PR.DS-1, DE.CM-4, PR.DS-2","CSC 3.10, CSC 14.8, CSC 16.7, CSC 18.9",https://www.vivotek.com/support/
CCTV-00441,Vivotek,IB8382-T,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-00443,Hanwha,XNV-8082R,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00444,Hikvision,DS-2CD1023G,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00445,Vivotek,IB8382-T,Critical,77.3,3,9.1,1.5,Advanced,50,False,"PR.PT-1, PR.DS-1, PR.DS-2, PR.MA-1, PR.IP-1","CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10, CSC 18.3",https://www.vivotek.com/support/
CCTV-00446,Vivotek,IB8382-T,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00447,Dahua,NVR4104HS,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00448,Hikvision,DS-2CD2T85G1,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00449,CP Plus,CP-VCG-SD10L2,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.cpplus.com.sg/support/
CCTV-00450,Dahua,NVR5208-8P,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00451,Uniview,IPC532E-DL-IN,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00452,Uniview,IPC532E-DL-IN,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00454,Uniview,IPC322LR3-VSPF40,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.uniview.com/Support/
CCTV-00455,CP Plus,CP-VCG-SD10L2,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.cpplus.com.sg/support/
CCTV-00456,Vivotek,IZ9361-EH,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00457,Dahua,IPC-HDW1431S,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00459,Hikvision,DS-2CD1023G,Critical,94.4,3,9.8,1.08,Advanced,35,False,"PR.PT-1, PR.AC-1, PR.AC-7, DE.CM-4, PR.DS-6","CSC 5.2, CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00460,Axis,P3265-LVE,Critical,72.3,2,9.1,1.08,Advanced,35,False,"PR.DS-1, PR.MA-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-00461,Uniview,IPC532E-DL-IN,Critical,82.3,2,9.1,1.33,Advanced,50,False,"DE.CM-4, PR.DS-6, PR.MA-1, PR.IP-1","CSC 18.9, CSC 18.3, CSC 16.7, CSC 7.1",https://www.uniview.com/Support/
CCTV-00462,Hikvision,DS-2CD2385G1,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00464,Vivotek,FE8182,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00465,Vivotek,IB9389-EHT,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00467,Hikvision,DS-2CD2143G,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00468,Uniview,NVR304-32E-B,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00469,Axis,P3719-PLE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00470,Uniview,NVR304-32E-B,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.uniview.com/Support/
CCTV-00471,Hanwha,QNV-7080R,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00472,CP Plus,CP-E24A,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.cpplus.com.sg/support/
CCTV-00473,Hanwha,PNF-9010R,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00474,Hanwha,XND-6085V,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00475,Hanwha,PNF-9010R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00476,CP Plus,CP-VAC-D20L2,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00477,Hikvision,DS-2DE4A425IW,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00479,Vivotek,FE8182,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.vivotek.com/support/
CCTV-00480,Axis,P3719-PLE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00481,Hanwha,XNV-8082R,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00482,Hanwha,PNF-9010R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00483,CP Plus,CP-VCG-SD10L2,Critical,89.4,4,9.8,1.58,Advanced,50,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10",https://www.cpplus.com.sg/support/
CCTV-00484,Axis,P3265-LVE,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00485,Vivotek,CC8370-HV,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00486,Dahua,DHI-XVR1B04,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00487,Vivotek,CC8370-HV,Critical,89.4,3,9.8,0.99,Advanced,25,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 16.7, CSC 3.10, CSC 18.9, CSC 14.8",https://www.vivotek.com/support/
CCTV-00488,Axis,P3245-LVE,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.axis.com/support/cybersecurity
CCTV-00489,CP Plus,CP-USC-TA13L2,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00490,CP Plus,CP-UNC-TA21L3,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00491,Uniview,IPC672LR-AX4DUPK,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00492,Axis,M3045-V,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00493,Vivotek,IB9389-EHT,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00494,Vivotek,FE8182,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00495,Hanwha,XRN-2011,Critical,84.4,2,9.8,0.83,Advanced,30,False,"PR.AC-7, PR.AC-1, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.3, CSC 7.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00496,Dahua,IPC-HDBW2831R,Critical,94.4,4,9.8,1.7400000000000002,Advanced,55,False,"PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7, DE.CM-4","CSC 4.1, CSC 18.9, CSC 7.1, CSC 16.7, CSC 3.10",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00497,Hikvision,DS-7616NI-Q2,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00498,Dahua,IPC-HFW5831E,Critical,84.4,3,9.8,0.8300000000000001,Intermediate,20,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 3.10, CSC 14.8",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00499,Axis,M2026-LE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00500,Hanwha,XNP-6320H,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.hanwhavision.com/support/
CCTV-00501,CP Plus,CP-VCG-SD10L2,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-00502,CP Plus,CP-E24A,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-00503,Axis,M3045-V,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.axis.com/support/cybersecurity
CCTV-00504,Hikvision,DS-7608NI-I2,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00505,Dahua,IPC-HFW2431T,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00506,Hikvision,DS-2DE4A425IW,Critical,82.3,3,9.1,1.6600000000000001,Advanced,55,False,"PR.DS-1, PR.DS-2, DE.CM-4, PR.MA-1, PR.IP-1","CSC 7.1, CSC 16.7, CSC 3.10, CSC 18.3, CSC 14.8",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00507,Hanwha,PNM-9084RQZ,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00508,CP Plus,CP-PLUS-16CH-DVR,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.cpplus.com.sg/support/
CCTV-00509,Vivotek,IP8160-W,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.vivotek.com/support/
CCTV-00510,Vivotek,IB8382-T,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00511,Hikvision,DS-7608NI-I2,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hikvision.com/en/support/cybersecurity/
CCTV-00514,Uniview,IPC672LR-AX4DUPK,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.uniview.com/Support/
CCTV-00515,Hanwha,XRN-2011,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00516,Axis,M2026-LE,Critical,68.4,2,7.8,0.75,Intermediate,20,False,"PR.PT-1, PR.DS-1, PR.AC-3, PR.DS-2","CSC 14.6, CSC 3.10, CSC 18.5, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00517,Vivotek,FE8182,Critical,94.4,4,9.8,1.4100000000000001,Advanced,40,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10",https://www.vivotek.com/support/
CCTV-00518,Hikvision,DS-7616NI-Q2,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hikvision.com/en/support/cybersecurity/
CCTV-00520,Vivotek,IP8160-W,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00522,Axis,P3719-PLE,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.axis.com/support/cybersecurity
CCTV-00523,Hanwha,PNF-9010R,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.hanwhavision.com/support/
CCTV-00524,Vivotek,CC8370-HV,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.vivotek.com/support/
CCTV-00525,Vivotek,CC8370-HV,Critical,84.4,2,9.8,0.5,Intermediate,15,False,"PR.AC-7, PR.AC-1, PR.PT-1, PR.AC-3","CSC 4.1, CSC 18.5, CSC 14.6, CSC 5.2",https://www.vivotek.com/support/
CCTV-00526,Vivotek,IP8160-W,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.vivotek.com/support/
CCTV-00527,Hanwha,XRN-2011,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00528,Hanwha,QNO-8080R,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.hanwhavision.com/support/
CCTV-00529,Hanwha,XND-6085V,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00531,Hanwha,QNV-7080R,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00532,Dahua,NVR5208-8P,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00533,Uniview,IPC322LR3-VSPF40,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.uniview.com/Support/
CCTV-00534,Vivotek,FD9389-EHTV,Critical,81.4,3,8.8,1.33,Advanced,40,False,"PR.PT-1, PR.DS-1, PR.DS-2, DE.CM-4, PR.DS-6","CSC 14.6, CSC 18.5, CSC 16.7, CSC 3.10, CSC 14.8",https://www.vivotek.com/support/
CCTV-00535,CP Plus,CP-UNC-TA21L3,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.cpplus.com.sg/support/
CCTV-00536,Hanwha,XRN-2011,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00537,Hanwha,XNV-8082R,Critical,68.4,1,7.8,0.42,Intermediate,15,False,"PR.PT-1, PR.AC-3","CSC 18.5, CSC 14.6",https://www.hanwhavision.com/support/
CCTV-00538,Uniview,IPC6252SR-X5UG,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.uniview.com/Support/
CCTV-00539,Vivotek,IB9389-EHT,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.vivotek.com/support/
CCTV-00540,Axis,P3719-PLE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00541,Hanwha,QNO-8080R,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00542,Hanwha,PNM-9084RQZ,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.hanwhavision.com/support/
CCTV-00543,Hikvision,DS-2CD2385G1,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00544,Uniview,IPC532E-DL-IN,Critical,79.7,2,9.9,1.0,Advanced,30,False,"PR.AC-4, PR.DS-1, PR.IP-1, PR.DS-2","CSC 3.10, CSC 18.3, CSC 14.8, CSC 16.10",https://www.uniview.com/Support/
CCTV-00545,Axis,P1455-LE,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.axis.com/support/cybersecurity
CCTV-00547,Dahua,DHI-XVR1B04,Critical,89.7,2,9.9,0.75,Advanced,25,False,"PR.AC-7, PR.AC-1, PR.IP-1, PR.AC-4","CSC 4.1, CSC 18.3, CSC 16.10, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00548,Hanwha,XND-6085V,Critical,72.3,1,9.1,0.75,Advanced,30,False,"PR.MA-1, PR.IP-1","CSC 18.3, CSC 7.1",https://www.hanwhavision.com/support/
CCTV-00549,Hikvision,DS-7616NI-Q2,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.hikvision.com/en/support/cybersecurity/
CCTV-00550,Vivotek,IB9389-EHT,Critical,76.4,1,8.8,0.58,Advanced,20,False,"DE.CM-4, PR.DS-6","CSC 16.7, CSC 18.9",https://www.vivotek.com/support/
CCTV-00551,Uniview,NVR304-32E-B,Critical,77.3,3,9.1,1.5,Advanced,50,False,"PR.PT-1, PR.DS-1, PR.DS-2, PR.MA-1, PR.IP-1","CSC 14.6, CSC 7.1, CSC 18.5, CSC 3.10, CSC 18.3",https://www.uniview.com/Support/
CCTV-00552,Vivotek,IB9389-EHT,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.vivotek.com/support/
CCTV-00553,Uniview,IPC672LR-AF60-B,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.uniview.com/Support/
CCTV-00554,Hanwha,XRN-2011,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
CCTV-00555,Hanwha,PNF-9010R,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.hanwhavision.com/support/
CCTV-00556,Uniview,IPC672LR-AX4DUPK,Critical,84.4,3,9.8,0.8300000000000001,Intermediate,20,False,"PR.PT-1, PR.AC-1, PR.DS-1, PR.DS-2, PR.AC-7","CSC 4.1, CSC 14.6, CSC 18.5, CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00557,Dahua,NVR5208-8P,Critical,40.0,0,0.0,0.0,Basic,0,False,,,https://www.dahuasecurity.com/support/cybersecurity
CCTV-00558,Hanwha,XNV-8082R,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00559,Dahua,IPC-HDW1431S,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00560,Dahua,IPC-HFW1230S,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00561,Uniview,IPC6252SR-X5UG,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.uniview.com/Support/
CCTV-00562,Hanwha,QNO-8080R,Critical,79.4,2,9.8,0.41000000000000003,Intermediate,5,False,"PR.AC-7, PR.AC-1, PR.DS-1, PR.DS-2","CSC 4.1, CSC 3.10, CSC 14.8, CSC 5.2",https://www.hanwhavision.com/support/
CCTV-00563,Uniview,IPC672LR-AX4DUPK,Critical,94.4,3,9.8,1.41,Advanced,50,False,"PR.AC-1, PR.AC-7, DE.CM-4, PR.MA-1, PR.IP-1","CSC 4.1, CSC 18.9, CSC 7.1, CSC 18.3, CSC 16.7",https://www.uniview.com/Support/
CCTV-00564,Vivotek,IB9389-EHT,Critical,89.4,2,9.8,0.6599999999999999,Advanced,20,False,"PR.AC-7, PR.AC-1, PR.DS-6, DE.CM-4","CSC 4.1, CSC 18.9, CSC 16.7, CSC 5.2",https://www.vivotek.com/support/
CCTV-00565,Dahua,DHI-NVR4216-16P,Critical,79.4,1,9.8,0.08,Basic,0,False,"PR.AC-7, PR.AC-1","CSC 4.1, CSC 5.2",https://www.dahuasecurity.com/support/cybersecurity
CCTV-00566,Hanwha,XRN-2011,Critical,59.5,1,6.5,0.33,Intermediate,5,False,"PR.DS-1, PR.DS-2","CSC 3.10, CSC 14.8",https://www.hanwhavision.com/support/
